trx_id,trx_date,sku_id,qty_sold,net_sales,product_price,payment_method,channel,outlet_id
TRX1001401,03/01/2024,SKU009,5,175000,35000,QRIS,GT,OUT-025
TRX1001402,27/03/2024,SKU007,5,175000,35000,QRIS,GT,OUT-023
TRX1001403,26/03/2024,SKU012,3,135000,45000,QRIS,GT,OUT-008
TRX1001404,21/02/2024,SKU026,2,90000,45000,Credit Card,MT,OUT-005
TRX1001405,18/03/2024,SKU028,3,375000,125000,QRIS,GT,OUT-013
TRX1001406,04/01/2024,SKU022,3,135000,45000,QRIS,GT,OUT-018
TRX1001407,21/03/2024,SKU008,5,275000,55000,Credit Card,MT,OUT-004
TRX1001408,23/03/2024,SKU010,5,125000,25000,Cash,MT,OUT-020
TRX1001409,21/03/2024,SKU037,3,225000,75000,Cash,MT,OUT-007
TRX1001410,17/03/2024,SKU009,1,75000,75000,QRIS,GT,OUT-008
TRX1001411,27/03/2024,SKU015,2,90000,45000,Credit Card,MT,OUT-013
TRX1001412,19/02/2024,SKU043,2,50000,25000,Cash,MT,OUT-017
TRX1001413,20/02/2024,SKU023,4,180000,45000,Debit,MT,OUT-023
TRX1001414,30/03/2024,SKU016,1,75000,75000,QRIS,GT,OUT-010
TRX1001415,11/02/2024,SKU005,5,625000,125000,Credit Card,MT,OUT-013
TRX1001416,08/02/2024,SKU033,3,135000,45000,QRIS,GT,OUT-001
TRX1001417,05/02/2024,SKU033,5,375000,75000,QRIS,GT,OUT-014
TRX1001418,04/03/2024,SKU015,4,180000,45000,Credit Card,MT,OUT-014
TRX1001419,02/02/2024,SKU002,2,90000,45000,Cash,MT,OUT-014
TRX1001420,02/02/2024,SKU019,5,625000,125000,Debit,MT,OUT-008
TRX1001421,26/01/2024,SKU033,1,45000,45000,QRIS,GT,OUT-015
TRX1001422,24/01/2024,SKU027,4,100000,25000,Cash,MT,OUT-025
TRX1001423,25/02/2024,SKU015,3,135000,45000,Cash,GT,OUT-002
TRX1001424,02/03/2024,SKU033,5,275000,55000,Cash,GT,OUT-017
TRX1001425,03/01/2024,SKU020,3,105000,35000,QRIS,MT,OUT-015
TRX1001426,27/01/2024,SKU014,1,45000,45000,QRIS,GT,OUT-024
TRX1001427,31/03/2024,SKU043,3,165000,55000,QRIS,MT,OUT-002
TRX1001428,15/03/2024,SKU030,5,125000,25000,Cash,GT,OUT-018
TRX1001429,20/03/2024,SKU037,2,90000,45000,Cash,MT,OUT-022
TRX1001430,21/03/2024,SKU007,2,110000,55000,QRIS,GT,OUT-021
TRX1001431,17/01/2024,SKU013,5,625000,125000,QRIS,MT,OUT-012
TRX1001432,25/01/2024,SKU028,5,125000,25000,Cash,MT,OUT-015
TRX1001433,01/03/2024,SKU002,1,25000,25000,QRIS,GT,OUT-008
TRX1001434,30/03/2024,SKU022,5,175000,35000,QRIS,GT,OUT-013
TRX1001435,31/01/2024,SKU036,1,35000,35000,QRIS,GT,OUT-024
TRX1001436,04/03/2024,SKU029,1,75000,75000,Credit Card,MT,OUT-005
TRX1001437,05/01/2024,SKU009,5,625000,125000,QRIS,GT,OUT-003
TRX1001438,27/03/2024,SKU036,3,105000,35000,QRIS,MT,OUT-003
TRX1001439,17/03/2024,SKU028,1,55000,55000,Cash,GT,OUT-018
TRX1001440,06/02/2024,SKU005,4,180000,45000,Cash,GT,OUT-003
TRX1001441,28/03/2024,SKU024,5,625000,125000,QRIS,GT,OUT-003
TRX1001442,17/03/2024,SKU035,1,125000,125000,Credit Card,MT,OUT-012
TRX1001443,10/02/2024,SKU014,5,225000,45000,Credit Card,MT,OUT-006
TRX1001444,24/01/2024,SKU038,3,165000,55000,Credit Card,MT,OUT-008
TRX1001445,17/02/2024,SKU031,1,75000,75000,QRIS,GT,OUT-011
TRX1001446,29/01/2024,SKU032,5,175000,35000,Cash,MT,OUT-009
TRX1001447,15/03/2024,SKU032,1,125000,125000,Debit,MT,OUT-022
TRX1001448,19/03/2024,SKU040,2,110000,55000,QRIS,MT,OUT-024
TRX1001449,12/03/2024,SKU029,4,300000,75000,Cash,GT,OUT-025
TRX1001450,20/03/2024,SKU007,5,175000,35000,QRIS,GT,OUT-024
TRX1001451,05/03/2024,SKU032,5,375000,75000,QRIS,GT,OUT-024
TRX1001452,24/03/2024,SKU017,4,140000,35000,Credit Card,MT,OUT-011
TRX1001453,15/02/2024,SKU022,3,135000,45000,QRIS,MT,OUT-011
TRX1001454,26/03/2024,SKU002,4,180000,45000,QRIS,GT,OUT-011
TRX1001455,18/01/2024,SKU007,2,250000,125000,QRIS,MT,OUT-004
TRX1001456,30/03/2024,SKU002,4,180000,45000,QRIS,GT,OUT-014
TRX1001457,15/03/2024,SKU010,4,140000,35000,Cash,MT,OUT-014
TRX1001458,05/03/2024,SKU024,5,625000,125000,Credit Card,MT,OUT-009
TRX1001459,23/03/2024,SKU007,1,75000,75000,Cash,GT,OUT-022
TRX1001460,01/03/2024,SKU031,1,45000,45000,Credit Card,MT,OUT-014
TRX1001461,31/03/2024,SKU045,2,50000,25000,Credit Card,MT,OUT-018
TRX1001462,21/03/2024,SKU042,2,90000,45000,Debit,MT,OUT-023
TRX1001463,13/01/2024,SKU005,1,75000,75000,QRIS,GT,OUT-014
TRX1001464,12/02/2024,SKU008,5,375000,75000,QRIS,GT,OUT-025
TRX1001465,01/01/2024,SKU001,3,105000,35000,Cash,GT,OUT-008
TRX1001466,29/03/2024,SKU029,1,35000,35000,Credit Card,MT,OUT-009
TRX1001467,05/01/2024,SKU012,5,625000,125000,Cash,GT,OUT-002
TRX1001468,07/01/2024,SKU014,5,125000,25000,Cash,GT,OUT-015
TRX1001469,08/03/2024,SKU029,1,25000,25000,QRIS,GT,OUT-001
TRX1001470,22/03/2024,SKU004,2,50000,25000,Debit,MT,OUT-005
TRX1001471,29/02/2024,SKU011,1,75000,75000,Credit Card,MT,OUT-015
TRX1001472,10/01/2024,SKU008,1,45000,45000,QRIS,MT,OUT-024
TRX1001473,25/03/2024,SKU010,4,180000,45000,Credit Card,MT,OUT-019
TRX1001474,21/02/2024,SKU002,4,140000,35000,QRIS,MT,OUT-020
TRX1001475,29/01/2024,SKU034,1,125000,125000,Cash,GT,OUT-015
TRX1001476,01/01/2024,SKU042,3,135000,45000,Credit Card,MT,OUT-003
TRX1001477,02/01/2024,SKU005,1,35000,35000,Cash,GT,OUT-006
TRX1001478,17/01/2024,SKU001,5,625000,125000,QRIS,GT,OUT-008
TRX1001479,13/01/2024,SKU010,4,100000,25000,Cash,GT,OUT-004
TRX1001480,01/03/2024,SKU010,4,180000,45000,QRIS,MT,OUT-020
TRX1001481,28/02/2024,SKU008,2,70000,35000,QRIS,MT,OUT-007
TRX1001482,16/01/2024,SKU018,2,250000,125000,QRIS,MT,OUT-022
TRX1001483,27/03/2024,SKU014,3,375000,125000,Cash,GT,OUT-019
TRX1001484,06/01/2024,SKU004,5,625000,125000,QRIS,MT,OUT-012
TRX1001485,20/02/2024,SKU045,5,175000,35000,Cash,GT,OUT-010
TRX1001486,18/03/2024,SKU038,2,150000,75000,QRIS,GT,OUT-018
TRX1001487,14/03/2024,SKU006,5,375000,75000,QRIS,GT,OUT-012
TRX1001488,02/03/2024,SKU038,5,125000,25000,Cash,GT,OUT-014
TRX1001489,01/02/2024,SKU016,5,125000,25000,QRIS,GT,OUT-011
TRX1001490,29/01/2024,SKU005,1,75000,75000,Cash,GT,OUT-019
TRX1001491,11/02/2024,SKU045,4,300000,75000,Cash,MT,OUT-021
TRX1001492,12/01/2024,SKU003,5,125000,25000,QRIS,GT,OUT-019
TRX1001493,15/01/2024,SKU020,2,110000,55000,Cash,GT,OUT-011
TRX1001494,09/02/2024,SKU012,5,375000,75000,QRIS,GT,OUT-008
TRX1001495,14/02/2024,SKU003,1,125000,125000,Debit,MT,OUT-009
TRX1001496,09/03/2024,SKU030,1,25000,25000,QRIS,MT,OUT-014
TRX1001497,27/01/2024,SKU036,2,50000,25000,Debit,MT,OUT-009
TRX1001498,30/03/2024,SKU015,3,135000,45000,Debit,MT,OUT-022
TRX1001499,20/02/2024,SKU006,3,375000,125000,Cash,GT,OUT-007
TRX1001500,16/03/2024,SKU025,3,375000,125000,Cash,GT,OUT-013
TRX1001501,04/03/2024,SKU012,1,35000,35000,Cash,GT,OUT-025
TRX1001502,27/02/2024,SKU015,2,90000,45000,QRIS,MT,OUT-014
TRX1001503,08/02/2024,SKU001,1,25000,25000,QRIS,GT,OUT-023
TRX1001504,13/02/2024,SKU040,2,110000,55000,QRIS,MT,OUT-008
TRX1001505,10/01/2024,SKU024,2,70000,35000,Cash,MT,OUT-020
TRX1001506,08/02/2024,SKU032,4,140000,35000,Cash,GT,OUT-024
TRX1001507,03/02/2024,SKU005,2,150000,75000,Cash,MT,OUT-017
TRX1001508,18/02/2024,SKU041,3,375000,125000,QRIS,MT,OUT-014
TRX1001509,19/03/2024,SKU012,3,105000,35000,Credit Card,MT,OUT-013
TRX1001510,11/03/2024,SKU022,4,100000,25000,Credit Card,MT,OUT-019
TRX1001511,03/02/2024,SKU022,1,45000,45000,Credit Card,MT,OUT-015
TRX1001512,24/02/2024,SKU012,1,75000,75000,Cash,GT,OUT-020
TRX1001513,27/01/2024,SKU020,5,125000,25000,Cash,MT,OUT-008
TRX1001514,13/03/2024,SKU004,5,275000,55000,Cash,GT,OUT-011
TRX1001515,26/02/2024,SKU004,3,165000,55000,Debit,MT,OUT-011
TRX1001516,08/03/2024,SKU019,5,275000,55000,Cash,GT,OUT-007
TRX1001517,12/03/2024,SKU025,2,70000,35000,QRIS,GT,OUT-022
TRX1001518,27/02/2024,SKU019,5,625000,125000,QRIS,MT,OUT-001
TRX1001519,05/01/2024,SKU043,3,75000,25000,Credit Card,MT,OUT-005
TRX1001520,28/02/2024,SKU038,3,375000,125000,QRIS,GT,OUT-006
TRX1001521,16/03/2024,SKU010,4,100000,25000,Debit,MT,OUT-022
TRX1001522,12/02/2024,SKU041,4,220000,55000,Cash,MT,OUT-025
TRX1001523,22/01/2024,SKU020,4,500000,125000,Cash,GT,OUT-004
TRX1001524,13/01/2024,SKU037,2,50000,25000,QRIS,MT,OUT-016
TRX1001525,26/01/2024,SKU022,1,35000,35000,Debit,MT,OUT-012
TRX1001526,03/01/2024,SKU017,4,100000,25000,Cash,GT,OUT-024
TRX1001527,19/01/2024,SKU042,3,225000,75000,Cash,GT,OUT-006
TRX1001528,04/02/2024,SKU022,2,70000,35000,Debit,MT,OUT-003
TRX1001529,26/02/2024,SKU009,2,110000,55000,Credit Card,MT,OUT-020
TRX1001530,17/03/2024,SKU026,3,135000,45000,Cash,GT,OUT-023
TRX1001531,17/01/2024,SKU044,2,250000,125000,Debit,MT,OUT-022
TRX1001532,22/02/2024,SKU019,1,55000,55000,QRIS,MT,OUT-025
TRX1001533,01/02/2024,SKU038,3,135000,45000,QRIS,MT,OUT-001
TRX1001534,06/01/2024,SKU017,5,625000,125000,QRIS,GT,OUT-014
TRX1001535,15/02/2024,SKU020,3,165000,55000,Debit,MT,OUT-004
TRX1001536,27/01/2024,SKU018,3,225000,75000,Debit,MT,OUT-022
TRX1001537,30/01/2024,SKU006,4,300000,75000,Cash,GT,OUT-024
TRX1001538,23/03/2024,SKU036,1,55000,55000,Cash,GT,OUT-010
TRX1001539,25/01/2024,SKU042,4,500000,125000,Cash,MT,OUT-001
TRX1001540,28/01/2024,SKU015,5,275000,55000,Cash,GT,OUT-019
TRX1001541,21/02/2024,SKU028,4,100000,25000,QRIS,GT,OUT-025
TRX1001542,16/01/2024,SKU009,3,105000,35000,Cash,GT,OUT-006
TRX1001543,05/02/2024,SKU043,5,175000,35000,QRIS,MT,OUT-009
TRX1001544,15/03/2024,SKU034,3,375000,125000,QRIS,MT,OUT-012
TRX1001545,18/02/2024,SKU009,4,300000,75000,Cash,GT,OUT-013
TRX1001546,12/02/2024,SKU045,4,300000,75000,Cash,MT,OUT-006
TRX1001547,19/02/2024,SKU005,4,100000,25000,QRIS,GT,OUT-009
TRX1001548,24/01/2024,SKU045,1,45000,45000,QRIS,MT,OUT-008
TRX1001549,22/03/2024,SKU017,3,165000,55000,Credit Card,MT,OUT-022
TRX1001550,08/02/2024,SKU027,4,500000,125000,QRIS,GT,OUT-003
TRX1001551,21/03/2024,SKU028,2,110000,55000,Cash,MT,OUT-013
TRX1001552,28/03/2024,SKU014,2,150000,75000,Cash,MT,OUT-005
TRX1001553,03/01/2024,SKU017,5,275000,55000,Cash,GT,OUT-023
TRX1001554,23/03/2024,SKU028,2,250000,125000,Cash,GT,OUT-018
TRX1001555,19/02/2024,SKU033,3,375000,125000,QRIS,GT,OUT-013
TRX1001556,18/03/2024,SKU012,1,55000,55000,Cash,GT,OUT-001
TRX1001557,24/03/2024,SKU001,1,55000,55000,Cash,GT,OUT-015
TRX1001558,21/03/2024,SKU021,3,375000,125000,QRIS,GT,OUT-007
TRX1001559,02/02/2024,SKU002,5,375000,75000,Cash,MT,OUT-022
TRX1001560,15/01/2024,SKU021,3,375000,125000,Cash,MT,OUT-008
TRX1001561,26/02/2024,SKU035,3,165000,55000,Cash,GT,OUT-011
TRX1001562,03/03/2024,SKU031,4,180000,45000,QRIS,MT,OUT-002
TRX1001563,22/01/2024,SKU026,5,625000,125000,Credit Card,MT,OUT-006
TRX1001564,03/03/2024,SKU020,2,50000,25000,Cash,GT,OUT-025
TRX1001565,15/03/2024,SKU043,1,45000,45000,QRIS,MT,OUT-002
TRX1001566,01/03/2024,SKU030,2,250000,125000,Debit,MT,OUT-017
TRX1001567,27/02/2024,SKU044,1,25000,25000,QRIS,GT,OUT-012
TRX1001568,09/01/2024,SKU011,4,300000,75000,Cash,GT,OUT-025
TRX1001569,17/03/2024,SKU034,2,150000,75000,Cash,MT,OUT-021
TRX1001570,29/01/2024,SKU001,4,180000,45000,QRIS,MT,OUT-015
TRX1001571,01/03/2024,SKU036,1,35000,35000,Debit,MT,OUT-003
TRX1001572,21/02/2024,SKU001,1,35000,35000,Cash,MT,OUT-003
TRX1001573,19/03/2024,SKU004,4,220000,55000,QRIS,GT,OUT-012
TRX1001574,25/02/2024,SKU045,2,250000,125000,Cash,GT,OUT-003
TRX1001575,29/03/2024,SKU040,3,225000,75000,Cash,GT,OUT-016
TRX1001576,01/01/2024,SKU031,4,220000,55000,Credit Card,MT,OUT-005
TRX1001577,19/02/2024,SKU021,4,140000,35000,QRIS,GT,OUT-006
TRX1001578,07/01/2024,SKU033,1,55000,55000,Cash,MT,OUT-008
TRX1001579,20/01/2024,SKU012,1,75000,75000,QRIS,GT,OUT-010
TRX1001580,12/02/2024,SKU032,4,220000,55000,Cash,MT,OUT-016
TRX1001581,17/01/2024,SKU039,5,125000,25000,Credit Card,MT,OUT-003
TRX1001582,29/02/2024,SKU028,2,70000,35000,QRIS,GT,OUT-017
TRX1001583,12/03/2024,SKU032,1,25000,25000,Cash,GT,OUT-007
TRX1001584,09/02/2024,SKU001,5,125000,25000,Debit,MT,OUT-003
TRX1001585,03/03/2024,SKU043,3,225000,75000,QRIS,MT,OUT-008
TRX1001586,29/03/2024,SKU028,4,100000,25000,QRIS,GT,OUT-021
TRX1001587,25/03/2024,SKU041,4,220000,55000,Debit,MT,OUT-006
TRX1001588,03/01/2024,SKU018,3,75000,25000,QRIS,GT,OUT-019
TRX1001589,17/03/2024,SKU003,2,50000,25000,QRIS,GT,OUT-020
TRX1001590,05/01/2024,SKU015,3,225000,75000,Credit Card,MT,OUT-025
TRX1001591,03/01/2024,SKU033,5,125000,25000,Credit Card,MT,OUT-011
TRX1001592,07/03/2024,SKU038,2,150000,75000,Credit Card,MT,OUT-015
TRX1001593,27/03/2024,SKU017,2,150000,75000,Credit Card,MT,OUT-013
TRX1001594,31/01/2024,SKU005,1,45000,45000,QRIS,GT,OUT-010
TRX1001595,31/03/2024,SKU034,3,375000,125000,Cash,MT,OUT-014
TRX1001596,06/02/2024,SKU022,1,55000,55000,Cash,MT,OUT-010
TRX1001597,20/02/2024,SKU023,4,500000,125000,Cash,GT,OUT-012
TRX1001598,19/03/2024,SKU028,4,100000,25000,Cash,GT,OUT-019
TRX1001599,08/02/2024,SKU032,2,90000,45000,QRIS,MT,OUT-022
TRX1001600,07/01/2024,SKU025,2,150000,75000,Debit,MT,OUT-019
TRX1001601,09/02/2024,SKU018,2,90000,45000,QRIS,MT,OUT-008
TRX1001602,26/01/2024,SKU002,3,225000,75000,Cash,MT,OUT-011
TRX1001603,21/02/2024,SKU018,5,275000,55000,QRIS,MT,OUT-016
TRX1001604,15/03/2024,SKU016,2,90000,45000,Cash,GT,OUT-025
TRX1001605,23/01/2024,SKU019,3,225000,75000,QRIS,GT,OUT-019
TRX1001606,29/01/2024,SKU022,5,175000,35000,Cash,GT,OUT-025
TRX1001607,03/02/2024,SKU008,4,500000,125000,Debit,MT,OUT-017
TRX1001608,06/02/2024,SKU033,4,500000,125000,Credit Card,MT,OUT-001
TRX1001609,27/02/2024,SKU022,5,225000,45000,QRIS,MT,OUT-001
TRX1001610,20/01/2024,SKU040,3,375000,125000,Cash,GT,OUT-008
TRX1001611,03/03/2024,SKU032,2,110000,55000,QRIS,MT,OUT-005
TRX1001612,13/01/2024,SKU037,2,150000,75000,QRIS,GT,OUT-025
TRX1001613,15/02/2024,SKU031,1,55000,55000,QRIS,GT,OUT-013
TRX1001614,13/01/2024,SKU009,5,125000,25000,Debit,MT,OUT-006
TRX1001615,29/03/2024,SKU042,1,75000,75000,QRIS,MT,OUT-008
TRX1001616,18/03/2024,SKU032,1,75000,75000,Cash,GT,OUT-007
TRX1001617,26/03/2024,SKU006,4,220000,55000,Cash,GT,OUT-017
TRX1001618,04/02/2024,SKU043,3,135000,45000,Cash,GT,OUT-005
TRX1001619,27/01/2024,SKU045,4,220000,55000,Debit,MT,OUT-021
TRX1001620,17/03/2024,SKU012,3,75000,25000,Cash,GT,OUT-020
TRX1001621,11/01/2024,SKU028,3,165000,55000,QRIS,MT,OUT-013
TRX1001622,09/02/2024,SKU003,1,25000,25000,Credit Card,MT,OUT-016
TRX1001623,12/01/2024,SKU017,4,100000,25000,QRIS,MT,OUT-004
TRX1001624,09/01/2024,SKU035,2,110000,55000,QRIS,MT,OUT-012
TRX1001625,18/02/2024,SKU032,3,135000,45000,Debit,MT,OUT-001
TRX1001626,22/03/2024,SKU028,1,75000,75000,Credit Card,MT,OUT-016
TRX1001627,13/01/2024,SKU045,5,625000,125000,QRIS,GT,OUT-004
TRX1001628,01/01/2024,SKU004,1,55000,55000,QRIS,MT,OUT-014
TRX1001629,08/02/2024,SKU032,5,175000,35000,Debit,MT,OUT-025
TRX1001630,31/01/2024,SKU027,5,625000,125000,QRIS,MT,OUT-013
TRX1001631,26/03/2024,SKU001,5,275000,55000,Cash,MT,OUT-006
TRX1001632,06/01/2024,SKU035,4,220000,55000,Cash,MT,OUT-011
TRX1001633,10/03/2024,SKU025,1,35000,35000,Debit,MT,OUT-014
TRX1001634,13/01/2024,SKU006,5,175000,35000,QRIS,GT,OUT-022
TRX1001635,09/03/2024,SKU004,4,100000,25000,Cash,GT,OUT-015
TRX1001636,29/03/2024,SKU001,1,125000,125000,Credit Card,MT,OUT-012
TRX1001637,13/01/2024,SKU014,2,150000,75000,Cash,GT,OUT-024
TRX1001638,13/03/2024,SKU013,3,75000,25000,Cash,GT,OUT-014
TRX1001639,25/02/2024,SKU006,4,100000,25000,Debit,MT,OUT-005
TRX1001640,17/02/2024,SKU014,5,175000,35000,Cash,MT,OUT-003
TRX1001641,30/03/2024,SKU032,4,180000,45000,QRIS,GT,OUT-016
TRX1001642,31/03/2024,SKU044,1,75000,75000,Cash,GT,OUT-016
TRX1001643,30/01/2024,SKU012,2,110000,55000,Cash,GT,OUT-006
TRX1001644,29/01/2024,SKU033,5,175000,35000,QRIS,MT,OUT-019
TRX1001645,01/01/2024,SKU008,2,70000,35000,Cash,GT,OUT-013
TRX1001646,02/02/2024,SKU002,3,375000,125000,QRIS,GT,OUT-012
TRX1001647,21/03/2024,SKU039,3,75000,25000,Credit Card,MT,OUT-004
TRX1001648,30/01/2024,SKU013,3,75000,25000,Debit,MT,OUT-025
TRX1001649,28/03/2024,SKU032,4,100000,25000,Cash,MT,OUT-023
TRX1001650,26/01/2024,SKU018,5,125000,25000,Credit Card,MT,OUT-010
TRX1001651,22/02/2024,SKU021,2,250000,125000,Cash,MT,OUT-020
TRX1001652,05/01/2024,SKU015,4,220000,55000,Debit,MT,OUT-024
TRX1001653,21/03/2024,SKU026,5,375000,75000,QRIS,GT,OUT-017
TRX1001654,28/02/2024,SKU017,3,75000,25000,Debit,MT,OUT-008
TRX1001655,08/03/2024,SKU029,3,75000,25000,Debit,MT,OUT-020
TRX1001656,14/03/2024,SKU003,4,300000,75000,Cash,MT,OUT-013
TRX1001657,09/02/2024,SKU029,2,110000,55000,Cash,MT,OUT-008
TRX1001658,24/02/2024,SKU036,5,225000,45000,QRIS,MT,OUT-009
TRX1001659,25/02/2024,SKU039,5,125000,25000,QRIS,MT,OUT-019
TRX1001660,20/02/2024,SKU042,1,125000,125000,QRIS,GT,OUT-022
TRX1001661,29/02/2024,SKU017,5,225000,45000,Debit,MT,OUT-020
TRX1001662,27/02/2024,SKU020,4,220000,55000,QRIS,MT,OUT-011
TRX1001663,04/02/2024,SKU043,5,375000,75000,QRIS,GT,OUT-020
TRX1001664,15/03/2024,SKU020,3,165000,55000,QRIS,GT,OUT-004
TRX1001665,04/03/2024,SKU044,2,150000,75000,QRIS,MT,OUT-008
TRX1001666,25/02/2024,SKU024,2,250000,125000,Cash,GT,OUT-021
TRX1001667,18/01/2024,SKU023,4,300000,75000,Credit Card,MT,OUT-006
TRX1001668,28/03/2024,SKU028,2,250000,125000,QRIS,GT,OUT-004
TRX1001669,13/01/2024,SKU005,1,25000,25000,QRIS,MT,OUT-017
TRX1001670,30/03/2024,SKU045,4,100000,25000,QRIS,MT,OUT-002
TRX1001671,25/03/2024,SKU028,4,500000,125000,QRIS,GT,OUT-020
TRX1001672,31/03/2024,SKU021,4,100000,25000,Cash,GT,OUT-006
TRX1001673,07/02/2024,SKU007,3,105000,35000,Cash,MT,OUT-023
TRX1001674,19/01/2024,SKU028,5,275000,55000,Cash,GT,OUT-023
TRX1001675,08/02/2024,SKU036,5,375000,75000,Debit,MT,OUT-005
TRX1001676,11/02/2024,SKU044,4,220000,55000,Credit Card,MT,OUT-017
TRX1001677,12/02/2024,SKU025,2,90000,45000,Debit,MT,OUT-010
TRX1001678,05/02/2024,SKU043,5,375000,75000,Debit,MT,OUT-024
TRX1001679,30/01/2024,SKU043,4,220000,55000,QRIS,MT,OUT-019
TRX1001680,21/03/2024,SKU013,4,100000,25000,QRIS,GT,OUT-003
TRX1001681,13/01/2024,SKU010,5,625000,125000,QRIS,GT,OUT-015
TRX1001682,17/02/2024,SKU024,1,55000,55000,QRIS,MT,OUT-001
TRX1001683,22/03/2024,SKU023,3,375000,125000,QRIS,GT,OUT-013
TRX1001684,14/01/2024,SKU043,3,105000,35000,Cash,GT,OUT-010
TRX1001685,15/03/2024,SKU040,2,50000,25000,Credit Card,MT,OUT-023
TRX1001686,01/01/2024,SKU043,5,275000,55000,QRIS,GT,OUT-017
TRX1001687,08/02/2024,SKU033,4,220000,55000,QRIS,GT,OUT-006
TRX1001688,24/03/2024,SKU020,3,165000,55000,QRIS,GT,OUT-011
TRX1001689,16/02/2024,SKU017,5,125000,25000,Cash,GT,OUT-022
TRX1001690,03/01/2024,SKU021,1,125000,125000,QRIS,GT,OUT-015
TRX1001691,18/03/2024,SKU007,5,625000,125000,Cash,MT,OUT-019
TRX1001692,14/03/2024,SKU016,5,125000,25000,Debit,MT,OUT-018
TRX1001693,18/01/2024,SKU040,1,75000,75000,Debit,MT,OUT-025
TRX1001694,08/01/2024,SKU043,1,125000,125000,Cash,GT,OUT-008
TRX1001695,25/03/2024,SKU002,5,225000,45000,Cash,MT,OUT-009
TRX1001696,16/01/2024,SKU029,3,165000,55000,Cash,MT,OUT-014
TRX1001697,26/02/2024,SKU017,5,175000,35000,Cash,MT,OUT-004
TRX1001698,05/01/2024,SKU023,2,90000,45000,Credit Card,MT,OUT-020
TRX1001699,10/02/2024,SKU037,4,180000,45000,QRIS,GT,OUT-009
TRX1001700,26/03/2024,SKU029,4,180000,45000,QRIS,GT,OUT-017
TRX1001701,12/02/2024,SKU037,1,75000,75000,QRIS,MT,OUT-013
TRX1001702,25/03/2024,SKU028,5,625000,125000,QRIS,GT,OUT-003
TRX1001703,20/03/2024,SKU008,2,50000,25000,Cash,GT,OUT-015
TRX1001704,09/03/2024,SKU030,5,275000,55000,Cash,MT,OUT-002
TRX1001705,25/03/2024,SKU005,4,500000,125000,Cash,GT,OUT-018
TRX1001706,25/03/2024,SKU018,3,165000,55000,Cash,GT,OUT-001
TRX1001707,19/03/2024,SKU034,3,75000,25000,QRIS,MT,OUT-001
TRX1001708,07/03/2024,SKU022,2,150000,75000,QRIS,GT,OUT-011
TRX1001709,03/01/2024,SKU009,3,105000,35000,QRIS,MT,OUT-002
TRX1001710,26/03/2024,SKU042,3,225000,75000,Cash,GT,OUT-013
TRX1001711,19/01/2024,SKU009,2,50000,25000,Credit Card,MT,OUT-001
TRX1001712,09/03/2024,SKU043,4,300000,75000,Cash,GT,OUT-025
TRX1001713,11/03/2024,SKU001,4,180000,45000,QRIS,MT,OUT-013
TRX1001714,11/01/2024,SKU007,1,125000,125000,QRIS,GT,OUT-015
TRX1001715,11/03/2024,SKU015,4,500000,125000,QRIS,MT,OUT-025
TRX1001716,30/03/2024,SKU003,4,180000,45000,QRIS,GT,OUT-001
TRX1001717,08/01/2024,SKU035,2,50000,25000,QRIS,GT,OUT-010
TRX1001718,09/01/2024,SKU045,4,220000,55000,Cash,GT,OUT-011
TRX1001719,13/03/2024,SKU026,4,180000,45000,Cash,MT,OUT-001
TRX1001720,31/03/2024,SKU042,2,250000,125000,Debit,MT,OUT-017
TRX1001721,27/03/2024,SKU033,2,150000,75000,Credit Card,MT,OUT-013
TRX1001722,06/01/2024,SKU001,2,110000,55000,Cash,MT,OUT-024
TRX1001723,15/01/2024,SKU031,2,110000,55000,QRIS,GT,OUT-025
TRX1001724,27/03/2024,SKU013,4,300000,75000,Debit,MT,OUT-020
TRX1001725,07/02/2024,SKU043,5,125000,25000,Cash,GT,OUT-015
TRX1001726,19/01/2024,SKU041,4,500000,125000,Credit Card,MT,OUT-016
TRX1001727,19/03/2024,SKU015,1,35000,35000,Cash,GT,OUT-021
TRX1001728,12/01/2024,SKU044,1,25000,25000,QRIS,GT,OUT-002
TRX1001729,10/03/2024,SKU010,4,500000,125000,Debit,MT,OUT-003
TRX1001730,12/01/2024,SKU029,5,625000,125000,QRIS,MT,OUT-006
TRX1001731,31/01/2024,SKU017,1,75000,75000,QRIS,GT,OUT-017
TRX1001732,23/01/2024,SKU039,4,100000,25000,Cash,MT,OUT-002
TRX1001733,29/01/2024,SKU003,5,375000,75000,QRIS,GT,OUT-020
TRX1001734,11/01/2024,SKU022,2,250000,125000,Credit Card,MT,OUT-009
TRX1001735,12/03/2024,SKU010,5,625000,125000,Cash,GT,OUT-016
TRX1001736,02/01/2024,SKU029,4,180000,45000,QRIS,MT,OUT-025
TRX1001737,26/02/2024,SKU020,2,150000,75000,Credit Card,MT,OUT-024
TRX1001738,01/01/2024,SKU017,2,90000,45000,QRIS,GT,OUT-019
TRX1001739,03/03/2024,SKU010,5,275000,55000,QRIS,GT,OUT-004
TRX1001740,13/01/2024,SKU002,1,35000,35000,Cash,GT,OUT-019
TRX1001741,25/01/2024,SKU032,4,180000,45000,QRIS,GT,OUT-015
TRX1001742,27/01/2024,SKU019,5,375000,75000,QRIS,GT,OUT-016
TRX1001743,17/02/2024,SKU015,5,175000,35000,QRIS,GT,OUT-003
