snapshotDate;warehouse;sku_code;endingStock
15/03/2024;WH-SMG;SKU007;50
15/03/2024;WH-JKT;SKU008;350
15/03/2024;WH-SMG;SKU009;350
15/03/2024;WH-SMG;SKU004;350
15/03/2024;WH-SMG;SKU005;500
15/03/2024;WH-JKT;SKU006;80
15/03/2024;WH-SBY;SKU010;350
15/03/2024;WH-SMG;SKU011;50
15/03/2024;WH-SMG;SKU012;350
15/03/2024;WH-JKT;SKU013;50
15/03/2024;WH-SBY;SKU014;200
15/03/2024;WH-SBY;SKU015;200
15/03/2024;WH-JKT;SKU016;50
15/03/2024;WH-SMG;SKU017;200
15/03/2024;WH-JKT;SKU018;350
15/03/2024;WH-SBY;SKU019;120
15/03/2024;WH-SBY;SKU020;80
15/03/2024;WH-SMG;SKU021;80
15/03/2024;WH-SMG;SKU022;350
15/03/2024;WH-SMG;SKU023;200
15/03/2024;WH-SMG;SKU024;80
15/03/2024;WH-SMG;SKU025;500
15/03/2024;WH-SBY;SKU026;120
15/03/2024;WH-SMG;SKU027;500
15/03/2024;WH-JKT;SKU028;50
15/03/2024;WH-JKT;SKU029;200
15/03/2024;WH-SBY;SKU030;350
15/03/2024;WH-SBY;SKU031;50
15/03/2024;WH-SBY;SKU032;
15/03/2024;WH-SBY;SKU033;80
15/03/2024;WH-JKT;SKU034;80
15/03/2024;WH-SBY;SKU035;500
15/03/2024;WH-SMG;SKU036;50
15/03/2024;WH-SMG;SKU037;120
15/03/2024;WH-SBY;SKU038;50
15/03/2024;WH-JKT;SKU039;500
15/03/2024;WH-SMG;SKU040;500
15/03/2024;WH-SMG;SKU041;500
15/03/2024;WH-JKT;SKU042;50
15/03/2024;WH-SBY;SKU043;200
15/03/2024;WH-SMG;SKU044;80
15/03/2024;WH-SMG;SKU045;80
16/03/2024;WH-SBY;SKU001;350
16/03/2024;WH-SMG;SKU002;120
16/03/2024;WH-JKT;SKU003;50
16/03/2024;WH-JKT;SKU007;50
16/03/2024;WH-SMG;SKU008;120
16/03/2024;WH-SBY;SKU009;200
16/03/2024;WH-SBY;SKU004;80
16/03/2024;WH-JKT;SKU005;
16/03/2024;WH-JKT;SKU006;80
16/03/2024;WH-SMG;SKU010;80
16/03/2024;WH-JKT;SKU011;500
16/03/2024;WH-JKT;SKU012;500
16/03/2024;WH-SMG;SKU013;
16/03/2024;WH-SMG;SKU014;350
16/03/2024;WH-JKT;SKU015;80
16/03/2024;WH-JKT;SKU016;80
16/03/2024;WH-SBY;SKU017;350
16/03/2024;WH-SMG;SKU018;200
16/03/2024;WH-SBY;SKU019;350
16/03/2024;WH-SMG;SKU020;50
16/03/2024;WH-SBY;SKU021;80
16/03/2024;WH-SMG;SKU022;50
16/03/2024;WH-SMG;SKU023;50
16/03/2024;WH-SMG;SKU024;80
16/03/2024;WH-SMG;SKU025;350
16/03/2024;WH-SBY;SKU026;80
16/03/2024;WH-SMG;SKU027;80
16/03/2024;WH-SMG;SKU028;80
16/03/2024;WH-SMG;SKU029;120
16/03/2024;WH-JKT;SKU030;
16/03/2024;WH-JKT;SKU031;120
16/03/2024;WH-SBY;SKU032;350
16/03/2024;WH-SBY;SKU033;120
16/03/2024;WH-SBY;SKU034;500
16/03/2024;WH-JKT;SKU035;350
16/03/2024;WH-SMG;SKU036;80
16/03/2024;WH-SBY;SKU037;50
16/03/2024;WH-JKT;SKU038;80
16/03/2024;WH-JKT;SKU039;50
16/03/2024;WH-SBY;SKU040;500
16/03/2024;WH-JKT;SKU041;80
16/03/2024;WH-SBY;SKU042;350
16/03/2024;WH-SBY;SKU043;120
16/03/2024;WH-SMG;SKU044;80
16/03/2024;WH-SBY;SKU045;80
17/03/2024;WH-JKT;SKU001;80
17/03/2024;WH-SBY;SKU002;50
17/03/2024;WH-SBY;SKU003;50
17/03/2024;WH-SBY;SKU007;80
17/03/2024;WH-SBY;SKU008;350
17/03/2024;WH-SBY;SKU009;50
17/03/2024;WH-SBY;SKU004;500
17/03/2024;WH-SMG;SKU005;80
17/03/2024;WH-SBY;SKU006;500
17/03/2024;WH-SBY;SKU010;500
17/03/2024;WH-SBY;SKU011;200
17/03/2024;WH-SMG;SKU012;120
17/03/2024;WH-JKT;SKU013;500
17/03/2024;WH-JKT;SKU014;500
17/03/2024;WH-SMG;SKU015;120
17/03/2024;WH-SMG;SKU016;80
17/03/2024;WH-JKT;SKU017;50
17/03/2024;WH-SMG;SKU018;80
17/03/2024;WH-SMG;SKU019;50
17/03/2024;WH-SBY;SKU020;80
17/03/2024;WH-SMG;SKU021;50
17/03/2024;WH-SMG;SKU022;80
17/03/2024;WH-SBY;SKU023;120
17/03/2024;WH-SBY;SKU024;80
17/03/2024;WH-JKT;SKU025;120
17/03/2024;WH-SMG;SKU026;350
17/03/2024;WH-JKT;SKU027;350
17/03/2024;WH-JKT;SKU028;80
17/03/2024;WH-SMG;SKU029;80
17/03/2024;WH-SMG;SKU030;350
17/03/2024;WH-JKT;SKU031;500
17/03/2024;WH-JKT;SKU032;200
17/03/2024;WH-JKT;SKU033;500
17/03/2024;WH-JKT;SKU034;350
17/03/2024;WH-SBY;SKU035;
17/03/2024;WH-SBY;SKU036;120
17/03/2024;WH-SMG;SKU037;350
17/03/2024;WH-JKT;SKU038;200
17/03/2024;WH-SBY;SKU039;200
17/03/2024;WH-SBY;SKU040;50
17/03/2024;WH-JKT;SKU041;80
17/03/2024;WH-SBY;SKU042;50
17/03/2024;WH-SMG;SKU043;200
17/03/2024;WH-SMG;SKU044;200
17/03/2024;WH-JKT;SKU045;500
18/03/2024;WH-SBY;SKU001;120
18/03/2024;WH-SMG;SKU002;120
18/03/2024;WH-SMG;SKU003;350
18/03/2024;WH-SBY;SKU007;
18/03/2024;WH-SMG;SKU008;500
18/03/2024;WH-SBY;SKU009;120
18/03/2024;WH-SMG;SKU004;200
18/03/2024;WH-SMG;SKU005;
18/03/2024;WH-SBY;SKU006;50
18/03/2024;WH-SMG;SKU010;200
18/03/2024;WH-JKT;SKU011;500
18/03/2024;WH-JKT;SKU012;50
18/03/2024;WH-SBY;SKU013;200
18/03/2024;WH-JKT;SKU014;200
18/03/2024;WH-SBY;SKU015;200
18/03/2024;WH-JKT;SKU016;350
18/03/2024;WH-JKT;SKU017;
18/03/2024;WH-JKT;SKU018;80
18/03/2024;WH-SMG;SKU019;120
18/03/2024;WH-SMG;SKU020;50
18/03/2024;WH-JKT;SKU021;120
18/03/2024;WH-SBY;SKU022;500
18/03/2024;WH-SBY;SKU023;50
18/03/2024;WH-SMG;SKU024;500
18/03/2024;WH-SBY;SKU025;500
18/03/2024;WH-SBY;SKU026;120
18/03/2024;WH-SBY;SKU027;50
18/03/2024;WH-SMG;SKU028;50
18/03/2024;WH-JKT;SKU029;200
18/03/2024;WH-SMG;SKU030;80
18/03/2024;WH-SMG;SKU031;200
18/03/2024;WH-SBY;SKU032;200
18/03/2024;WH-SBY;SKU033;350
18/03/2024;WH-SBY;SKU034;350
18/03/2024;WH-SMG;SKU035;50
18/03/2024;WH-SMG;SKU036;500
18/03/2024;WH-SMG;SKU037;50
18/03/2024;WH-JKT;SKU038;80
18/03/2024;WH-SBY;SKU039;50
18/03/2024;WH-SBY;SKU040;120
18/03/2024;WH-SMG;SKU041;
18/03/2024;WH-SBY;SKU042;80
18/03/2024;WH-SMG;SKU043;80
18/03/2024;WH-JKT;SKU044;200
18/03/2024;WH-SMG;SKU045;500
19/03/2024;WH-JKT;SKU001;350
19/03/2024;WH-JKT;SKU002;500
19/03/2024;WH-JKT;SKU003;50
19/03/2024;WH-SBY;SKU007;50
19/03/2024;WH-SMG;SKU008;
19/03/2024;WH-JKT;SKU009;120
19/03/2024;WH-SBY;SKU004;350
19/03/2024;WH-JKT;SKU005;80
19/03/2024;WH-SBY;SKU006;500
19/03/2024;WH-JKT;SKU010;350
19/03/2024;WH-JKT;SKU011;200
19/03/2024;WH-JKT;SKU012;50
19/03/2024;WH-SBY;SKU013;120
19/03/2024;WH-SBY;SKU014;350
19/03/2024;WH-SBY;SKU015;500
19/03/2024;WH-SBY;SKU016;200
19/03/2024;WH-SMG;SKU017;500
19/03/2024;WH-JKT;SKU018;350
19/03/2024;WH-SBY;SKU019;120
19/03/2024;WH-JKT;SKU020;80
19/03/2024;WH-SBY;SKU021;500
19/03/2024;WH-JKT;SKU022;120
19/03/2024;WH-SBY;SKU023;500
19/03/2024;WH-JKT;SKU024;80
19/03/2024;WH-SMG;SKU025;80
19/03/2024;WH-JKT;SKU026;200
19/03/2024;WH-JKT;SKU027;120
19/03/2024;WH-SMG;SKU028;80
19/03/2024;WH-JKT;SKU029;200
19/03/2024;WH-SBY;SKU030;350
19/03/2024;WH-JKT;SKU031;200
19/03/2024;WH-SMG;SKU032;80
19/03/2024;WH-JKT;SKU033;120
19/03/2024;WH-JKT;SKU034;50
19/03/2024;WH-SMG;SKU035;
19/03/2024;WH-JKT;SKU036;80
19/03/2024;WH-SMG;SKU037;
19/03/2024;WH-JKT;SKU038;80
19/03/2024;WH-SBY;SKU039;350
19/03/2024;WH-SMG;SKU040;200
19/03/2024;WH-SMG;SKU041;120
19/03/2024;WH-JKT;SKU042;200
19/03/2024;WH-SMG;SKU043;50
19/03/2024;WH-JKT;SKU044;80
19/03/2024;WH-JKT;SKU045;350
20/03/2024;WH-SMG;SKU001;350
20/03/2024;WH-JKT;SKU002;50
20/03/2024;WH-SBY;SKU003;120
20/03/2024;WH-SBY;SKU007;120
20/03/2024;WH-SMG;SKU008;80
20/03/2024;WH-SMG;SKU009;500
20/03/2024;WH-SMG;SKU004;500
20/03/2024;WH-SBY;SKU005;80
20/03/2024;WH-SBY;SKU006;200
20/03/2024;WH-JKT;SKU010;350
20/03/2024;WH-SMG;SKU011;50
20/03/2024;WH-SBY;SKU012;200
20/03/2024;WH-SMG;SKU013;120
20/03/2024;WH-SMG;SKU014;50
20/03/2024;WH-JKT;SKU015;500
20/03/2024;WH-SMG;SKU016;80
20/03/2024;WH-SBY;SKU017;120
20/03/2024;WH-SBY;SKU018;50
20/03/2024;WH-SMG;SKU019;
20/03/2024;WH-SBY;SKU020;350
20/03/2024;WH-SBY;SKU021;350
20/03/2024;WH-SMG;SKU022;500
20/03/2024;WH-JKT;SKU023;50
20/03/2024;WH-SMG;SKU024;50
20/03/2024;WH-JKT;SKU025;350
20/03/2024;WH-JKT;SKU026;120
20/03/2024;WH-JKT;SKU027;200
20/03/2024;WH-SBY;SKU028;80
20/03/2024;WH-SBY;SKU029;200
20/03/2024;WH-SMG;SKU030;120
20/03/2024;WH-SMG;SKU031;500
20/03/2024;WH-SBY;SKU032;
20/03/2024;WH-JKT;SKU033;80
20/03/2024;WH-JKT;SKU034;50
20/03/2024;WH-SMG;SKU035;50
20/03/2024;WH-SBY;SKU036;500
20/03/2024;WH-JKT;SKU037;350
20/03/2024;WH-JKT;SKU038;120
20/03/2024;WH-SMG;SKU039;200
20/03/2024;WH-JKT;SKU040;50
20/03/2024;WH-JKT;SKU041;80
20/03/2024;WH-SBY;SKU042;50
20/03/2024;WH-SMG;SKU043;350
20/03/2024;WH-JKT;SKU044;120
20/03/2024;WH-SBY;SKU045;350
21/03/2024;WH-JKT;SKU001;350
21/03/2024;WH-JKT;SKU002;500
21/03/2024;WH-SBY;SKU003;200
21/03/2024;WH-SMG;SKU007;120
21/03/2024;WH-SMG;SKU008;120
21/03/2024;WH-SMG;SKU009;350
21/03/2024;WH-SMG;SKU004;350
21/03/2024;WH-SBY;SKU005;500
21/03/2024;WH-SMG;SKU006;500
21/03/2024;WH-JKT;SKU010;50
21/03/2024;WH-SMG;SKU011;200
21/03/2024;WH-SBY;SKU012;350
21/03/2024;WH-SMG;SKU013;350
21/03/2024;WH-SBY;SKU014;50
21/03/2024;WH-SMG;SKU015;500
21/03/2024;WH-SBY;SKU016;120
21/03/2024;WH-SMG;SKU017;200
21/03/2024;WH-SMG;SKU018;350
21/03/2024;WH-SMG;SKU019;80
21/03/2024;WH-JKT;SKU020;350
21/03/2024;WH-SMG;SKU021;350
21/03/2024;WH-SMG;SKU022;500
21/03/2024;WH-JKT;SKU023;80
21/03/2024;WH-SMG;SKU024;
21/03/2024;WH-JKT;SKU025;50
21/03/2024;WH-JKT;SKU026;350
21/03/2024;WH-SMG;SKU027;120
21/03/2024;WH-SMG;SKU028;120
21/03/2024;WH-SBY;SKU029;80
21/03/2024;WH-SMG;SKU030;50
21/03/2024;WH-JKT;SKU031;80
21/03/2024;WH-JKT;SKU032;500
21/03/2024;WH-JKT;SKU033;80
21/03/2024;WH-JKT;SKU034;
21/03/2024;WH-JKT;SKU035;
21/03/2024;WH-SBY;SKU036;200
21/03/2024;WH-JKT;SKU037;50
21/03/2024;WH-JKT;SKU038;350
21/03/2024;WH-JKT;SKU039;120
21/03/2024;WH-SMG;SKU040;350
21/03/2024;WH-SMG;SKU041;80
21/03/2024;WH-SBY;SKU042;
21/03/2024;WH-SMG;SKU043;120
21/03/2024;WH-JKT;SKU044;50
21/03/2024;WH-SMG;SKU045;120
22/03/2024;WH-SMG;SKU001;350
22/03/2024;WH-SMG;SKU002;80
22/03/2024;WH-SMG;SKU003;350
22/03/2024;WH-SMG;SKU007;500
22/03/2024;WH-JKT;SKU008;80
22/03/2024;WH-JKT;SKU009;120
22/03/2024;WH-SMG;SKU004;500
22/03/2024;WH-SBY;SKU005;500
22/03/2024;WH-JKT;SKU006;200
22/03/2024;WH-SMG;SKU010;80
22/03/2024;WH-SBY;SKU011;350
22/03/2024;WH-JKT;SKU012;50
22/03/2024;WH-SBY;SKU013;350
22/03/2024;WH-SBY;SKU014;120
22/03/2024;WH-SBY;SKU015;50
22/03/2024;WH-JKT;SKU016;500
22/03/2024;WH-JKT;SKU017;500
22/03/2024;WH-JKT;SKU018;350
22/03/2024;WH-SBY;SKU019;200
22/03/2024;WH-SMG;SKU020;350
22/03/2024;WH-SMG;SKU021;120
22/03/2024;WH-JKT;SKU022;200
22/03/2024;WH-SBY;SKU023;80
22/03/2024;WH-JKT;SKU024;50
22/03/2024;WH-JKT;SKU025;50
22/03/2024;WH-JKT;SKU026;
22/03/2024;WH-JKT;SKU027;50
22/03/2024;WH-SMG;SKU028;120
22/03/2024;WH-SMG;SKU029;120
22/03/2024;WH-SBY;SKU030;120
22/03/2024;WH-SBY;SKU031;120
22/03/2024;WH-SMG;SKU032;
22/03/2024;WH-SBY;SKU033;50
22/03/2024;WH-SMG;SKU034;200
22/03/2024;WH-SBY;SKU035;500
22/03/2024;WH-JKT;SKU036;80
22/03/2024;WH-SBY;SKU037;120
22/03/2024;WH-SMG;SKU038;120
22/03/2024;WH-SBY;SKU039;200
22/03/2024;WH-SMG;SKU040;50
22/03/2024;WH-SMG;SKU041;500
22/03/2024;WH-SMG;SKU042;200
22/03/2024;WH-JKT;SKU043;200
22/03/2024;WH-SMG;SKU044;500
22/03/2024;WH-JKT;SKU045;120
23/03/2024;WH-SMG;SKU001;500
23/03/2024;WH-SMG;SKU002;80
23/03/2024;WH-SBY;SKU003;500
23/03/2024;WH-SBY;SKU007;120
23/03/2024;WH-SMG;SKU008;50
23/03/2024;WH-SMG;SKU009;120
23/03/2024;WH-SBY;SKU004;200
23/03/2024;WH-SMG;SKU005;200
23/03/2024;WH-SMG;SKU006;500
23/03/2024;WH-SBY;SKU010;80
23/03/2024;WH-SBY;SKU011;500
23/03/2024;WH-JKT;SKU012;350
23/03/2024;WH-SBY;SKU013;50
23/03/2024;WH-JKT;SKU014;120
23/03/2024;WH-SBY;SKU015;80
23/03/2024;WH-SBY;SKU016;350
23/03/2024;WH-SBY;SKU017;200
23/03/2024;WH-SMG;SKU018;
23/03/2024;WH-JKT;SKU019;50
23/03/2024;WH-SBY;SKU020;120
23/03/2024;WH-JKT;SKU021;120
23/03/2024;WH-SMG;SKU022;120
23/03/2024;WH-JKT;SKU023;500
23/03/2024;WH-SMG;SKU024;120
23/03/2024;WH-SBY;SKU025;500
23/03/2024;WH-JKT;SKU026;
23/03/2024;WH-SBY;SKU027;500
23/03/2024;WH-JKT;SKU028;120
23/03/2024;WH-SBY;SKU029;80
23/03/2024;WH-SBY;SKU030;50
23/03/2024;WH-SMG;SKU031;50
23/03/2024;WH-SBY;SKU032;500
23/03/2024;WH-SMG;SKU033;120
23/03/2024;WH-SMG;SKU034;50
23/03/2024;WH-JKT;SKU035;200
23/03/2024;WH-SMG;SKU036;200
23/03/2024;WH-SBY;SKU037;500
23/03/2024;WH-SBY;SKU038;200
23/03/2024;WH-SBY;SKU039;350
23/03/2024;WH-JKT;SKU040;50
23/03/2024;WH-SMG;SKU041;120
23/03/2024;WH-SMG;SKU042;200
23/03/2024;WH-SBY;SKU043;200
23/03/2024;WH-SBY;SKU044;120
23/03/2024;WH-JKT;SKU045;50
24/03/2024;WH-SBY;SKU001;50
24/03/2024;WH-SMG;SKU002;80
24/03/2024;WH-JKT;SKU003;50
24/03/2024;WH-JKT;SKU007;
24/03/2024;WH-JKT;SKU008;50
24/03/2024;WH-JKT;SKU009;80
24/03/2024;WH-SBY;SKU004;350
24/03/2024;WH-SBY;SKU005;500
24/03/2024;WH-JKT;SKU006;500
24/03/2024;WH-SMG;SKU010;350
24/03/2024;WH-SBY;SKU011;350
24/03/2024;WH-JKT;SKU012;80
24/03/2024;WH-JKT;SKU013;350
24/03/2024;WH-SBY;SKU014;200
24/03/2024;WH-SMG;SKU015;80
24/03/2024;WH-JKT;SKU016;500
24/03/2024;WH-SBY;SKU017;500
24/03/2024;WH-SBY;SKU018;350
24/03/2024;WH-SMG;SKU019;50
24/03/2024;WH-SMG;SKU020;120
24/03/2024;WH-JKT;SKU021;500
24/03/2024;WH-SMG;SKU022;500
24/03/2024;WH-SMG;SKU023;350
24/03/2024;WH-SMG;SKU024;500
24/03/2024;WH-SMG;SKU025;200
24/03/2024;WH-SMG;SKU026;
24/03/2024;WH-SMG;SKU027;120
24/03/2024;WH-SBY;SKU028;500
24/03/2024;WH-JKT;SKU029;200
24/03/2024;WH-JKT;SKU030;120
24/03/2024;WH-SBY;SKU031;
24/03/2024;WH-SBY;SKU032;80
24/03/2024;WH-SMG;SKU033;350
24/03/2024;WH-SBY;SKU034;50
24/03/2024;WH-JKT;SKU035;200
24/03/2024;WH-SBY;SKU036;50
24/03/2024;WH-SMG;SKU037;500
24/03/2024;WH-SBY;SKU038;80
24/03/2024;WH-SMG;SKU039;120
24/03/2024;WH-JKT;SKU040;120
24/03/2024;WH-SMG;SKU041;50
24/03/2024;WH-SBY;SKU042;80
24/03/2024;WH-SMG;SKU043;350
24/03/2024;WH-SMG;SKU044;
24/03/2024;WH-SBY;SKU045;500
25/03/2024;WH-SBY;SKU001;350
25/03/2024;WH-SMG;SKU002;200
25/03/2024;WH-JKT;SKU003;50
25/03/2024;WH-JKT;SKU007;80
25/03/2024;WH-SMG;SKU008;200
25/03/2024;WH-JKT;SKU009;120
25/03/2024;WH-SMG;SKU004;500
25/03/2024;WH-JKT;SKU005;50
25/03/2024;WH-SMG;SKU006;120
25/03/2024;WH-SMG;SKU010;50
25/03/2024;WH-JKT;SKU011;350
25/03/2024;WH-JKT;SKU012;80
25/03/2024;WH-JKT;SKU013;80
25/03/2024;WH-JKT;SKU014;350
25/03/2024;WH-SMG;SKU015;
25/03/2024;WH-SBY;SKU016;50
25/03/2024;WH-SMG;SKU017;200
25/03/2024;WH-SBY;SKU018;120
25/03/2024;WH-SMG;SKU019;80
25/03/2024;WH-JKT;SKU020;120
25/03/2024;WH-SBY;SKU021;350
25/03/2024;WH-JKT;SKU022;120
25/03/2024;WH-JKT;SKU023;200
25/03/2024;WH-JKT;SKU024;350
25/03/2024;WH-SBY;SKU025;80
25/03/2024;WH-SMG;SKU026;350
25/03/2024;WH-SMG;SKU027;200
25/03/2024;WH-SBY;SKU028;50
25/03/2024;WH-JKT;SKU029;350
25/03/2024;WH-JKT;SKU030;80
25/03/2024;WH-SMG;SKU031;500
25/03/2024;WH-SMG;SKU032;80
25/03/2024;WH-JKT;SKU033;200
25/03/2024;WH-JKT;SKU034;120
25/03/2024;WH-SMG;SKU035;50
25/03/2024;WH-SMG;SKU036;350
25/03/2024;WH-JKT;SKU037;200
25/03/2024;WH-SMG;SKU038;80
25/03/2024;WH-SMG;SKU039;50
25/03/2024;WH-SMG;SKU040;120
25/03/2024;WH-SBY;SKU041;120
25/03/2024;WH-SBY;SKU042;
25/03/2024;WH-JKT;SKU043;350
25/03/2024;WH-SBY;SKU044;350
25/03/2024;WH-SMG;SKU045;350
26/03/2024;WH-SBY;SKU001;500
26/03/2024;WH-SBY;SKU002;120
26/03/2024;WH-SMG;SKU003;120
26/03/2024;WH-JKT;SKU007;350
26/03/2024;WH-JKT;SKU008;50
26/03/2024;WH-SBY;SKU009;80
26/03/2024;WH-JKT;SKU004;120
26/03/2024;WH-SMG;SKU005;200
26/03/2024;WH-JKT;SKU006;500
26/03/2024;WH-JKT;SKU010;50
26/03/2024;WH-SBY;SKU011;350
26/03/2024;WH-SBY;SKU012;200
26/03/2024;WH-SBY;SKU013;50
26/03/2024;WH-SMG;SKU014;
26/03/2024;WH-SBY;SKU015;200
26/03/2024;WH-SMG;SKU016;500
26/03/2024;WH-SBY;SKU017;50
26/03/2024;WH-SBY;SKU018;120
26/03/2024;WH-SBY;SKU019;80
26/03/2024;WH-JKT;SKU020;200
26/03/2024;WH-SMG;SKU021;120
26/03/2024;WH-SBY;SKU022;200
26/03/2024;WH-SBY;SKU023;200
26/03/2024;WH-SMG;SKU024;500
26/03/2024;WH-JKT;SKU025;
26/03/2024;WH-JKT;SKU026;120
26/03/2024;WH-SMG;SKU027;500
26/03/2024;WH-SBY;SKU028;120
26/03/2024;WH-SBY;SKU029;80
26/03/2024;WH-SMG;SKU030;80
26/03/2024;WH-SMG;SKU031;350
26/03/2024;WH-SBY;SKU032;350
26/03/2024;WH-SBY;SKU033;350
26/03/2024;WH-SMG;SKU034;500
26/03/2024;WH-SBY;SKU035;80
26/03/2024;WH-SMG;SKU036;120
26/03/2024;WH-SMG;SKU037;50
26/03/2024;WH-JKT;SKU038;350
26/03/2024;WH-JKT;SKU039;80
26/03/2024;WH-SBY;SKU040;350
26/03/2024;WH-SBY;SKU041;200
26/03/2024;WH-SMG;SKU042;120
26/03/2024;WH-JKT;SKU043;200
26/03/2024;WH-SMG;SKU044;200
26/03/2024;WH-SMG;SKU045;80
27/03/2024;WH-JKT;SKU001;500
27/03/2024;WH-SMG;SKU002;50
27/03/2024;WH-SBY;SKU003;80
27/03/2024;WH-SMG;SKU007;80
27/03/2024;WH-JKT;SKU008;500
27/03/2024;WH-SMG;SKU009;80
27/03/2024;WH-JKT;SKU004;350
27/03/2024;WH-JKT;SKU005;200
27/03/2024;WH-JKT;SKU006;200
27/03/2024;WH-JKT;SKU010;500
27/03/2024;WH-SBY;SKU011;80
27/03/2024;WH-JKT;SKU012;350
27/03/2024;WH-SBY;SKU013;50
27/03/2024;WH-SMG;SKU014;200
27/03/2024;WH-JKT;SKU015;500
27/03/2024;WH-JKT;SKU016;120
27/03/2024;WH-SMG;SKU017;350
27/03/2024;WH-SBY;SKU018;200
27/03/2024;WH-SBY;SKU019;50
27/03/2024;WH-SMG;SKU020;200
27/03/2024;WH-SBY;SKU021;350
27/03/2024;WH-SBY;SKU022;200
27/03/2024;WH-SMG;SKU023;500
27/03/2024;WH-SBY;SKU024;120
27/03/2024;WH-SBY;SKU025;50
27/03/2024;WH-SBY;SKU026;50
27/03/2024;WH-SBY;SKU027;200
27/03/2024;WH-SMG;SKU028;50
27/03/2024;WH-SMG;SKU029;350
27/03/2024;WH-SBY;SKU030;200
27/03/2024;WH-JKT;SKU031;120
27/03/2024;WH-SBY;SKU032;350
27/03/2024;WH-SBY;SKU033;350
27/03/2024;WH-JKT;SKU034;200
27/03/2024;WH-SMG;SKU035;50
27/03/2024;WH-SMG;SKU036;500
27/03/2024;WH-JKT;SKU037;
27/03/2024;WH-JKT;SKU038;200
27/03/2024;WH-JKT;SKU039;200
27/03/2024;WH-JKT;SKU040;
27/03/2024;WH-SMG;SKU041;50
27/03/2024;WH-JKT;SKU042;
27/03/2024;WH-SMG;SKU043;350
27/03/2024;WH-JKT;SKU044;350
27/03/2024;WH-SBY;SKU045;
28/03/2024;WH-SMG;SKU001;350
28/03/2024;WH-JKT;SKU002;50
28/03/2024;WH-SMG;SKU003;500
28/03/2024;WH-SBY;SKU007;50
28/03/2024;WH-SMG;SKU008;120
28/03/2024;WH-JKT;SKU009;350
28/03/2024;WH-SBY;SKU004;50
28/03/2024;WH-SMG;SKU005;80
28/03/2024;WH-SMG;SKU006;500
28/03/2024;WH-SBY;SKU010;200
28/03/2024;WH-JKT;SKU011;80
28/03/2024;WH-JKT;SKU012;500
28/03/2024;WH-SMG;SKU013;
28/03/2024;WH-JKT;SKU014;120
28/03/2024;WH-SBY;SKU015;50
28/03/2024;WH-SBY;SKU016;80
28/03/2024;WH-SMG;SKU017;350
28/03/2024;WH-SMG;SKU018;50
28/03/2024;WH-JKT;SKU019;500
28/03/2024;WH-SBY;SKU020;80
28/03/2024;WH-JKT;SKU021;50
28/03/2024;WH-SMG;SKU022;120
28/03/2024;WH-SMG;SKU023;350
28/03/2024;WH-SMG;SKU024;120
28/03/2024;WH-SBY;SKU025;500
28/03/2024;WH-SBY;SKU026;200
28/03/2024;WH-SMG;SKU027;350
28/03/2024;WH-SMG;SKU028;200
28/03/2024;WH-SBY;SKU029;500
28/03/2024;WH-JKT;SKU030;500
28/03/2024;WH-JKT;SKU031;350
28/03/2024;WH-JKT;SKU032;200
28/03/2024;WH-SBY;SKU033;200
28/03/2024;WH-JKT;SKU034;350
28/03/2024;WH-JKT;SKU035;200
28/03/2024;WH-JKT;SKU036;50
28/03/2024;WH-SBY;SKU037;500
28/03/2024;WH-SMG;SKU038;500
28/03/2024;WH-SMG;SKU039;120
28/03/2024;WH-SMG;SKU040;80
28/03/2024;WH-SMG;SKU041;50
28/03/2024;WH-SBY;SKU042;200
28/03/2024;WH-JKT;SKU043;50
28/03/2024;WH-JKT;SKU044;50
28/03/2024;WH-SBY;SKU045;50
29/03/2024;WH-JKT;SKU001;
29/03/2024;WH-SBY;SKU002;50
29/03/2024;WH-SMG;SKU003;80
29/03/2024;WH-SMG;SKU007;50
29/03/2024;WH-SBY;SKU008;120
29/03/2024;WH-SMG;SKU009;500
29/03/2024;WH-JKT;SKU004;80
29/03/2024;WH-SBY;SKU005;120
29/03/2024;WH-SMG;SKU006;80
29/03/2024;WH-SMG;SKU010;500
29/03/2024;WH-SMG;SKU011;350
29/03/2024;WH-SMG;SKU012;80
29/03/2024;WH-SMG;SKU013;80
29/03/2024;WH-JKT;SKU014;200
29/03/2024;WH-SMG;SKU015;80
29/03/2024;WH-SMG;SKU016;200
29/03/2024;WH-SMG;SKU017;500
29/03/2024;WH-SMG;SKU018;80
29/03/2024;WH-SMG;SKU019;200
29/03/2024;WH-SMG;SKU020;50
29/03/2024;WH-SMG;SKU021;350
29/03/2024;WH-SBY;SKU022;80
29/03/2024;WH-SMG;SKU023;80
29/03/2024;WH-SBY;SKU024;350
29/03/2024;WH-SMG;SKU025;200
29/03/2024;WH-SBY;SKU026;500
29/03/2024;WH-SMG;SKU027;50
29/03/2024;WH-SMG;SKU028;50
29/03/2024;WH-JKT;SKU029;50
29/03/2024;WH-SBY;SKU030;50
29/03/2024;WH-SBY;SKU031;500
29/03/2024;WH-JKT;SKU032;350
29/03/2024;WH-JKT;SKU033;50
29/03/2024;WH-SBY;SKU034;200
29/03/2024;WH-JKT;SKU035;500
29/03/2024;WH-SBY;SKU036;80
29/03/2024;WH-SBY;SKU037;120
29/03/2024;WH-JKT;SKU038;120
29/03/2024;WH-SMG;SKU039;50
29/03/2024;WH-JKT;SKU040;80
